OID_,Latitude,Longitude,Altitude,Aerosol_Ty,Date,CWA,STATE_ZONE,Elevation,MH_AGL
17474,42.12491264,-123.2674769,3.46,5,2018-08-29,MFR,OR621,1124,2.336
17475,42.12786692,-123.2684539,3.46,5,2018-08-29,MFR,OR620,1103,2.357
17476,42.1308212,-123.269431,3.46,5,2018-08-29,MFR,OR620,1112,2.348
17477,42.13377558,-123.270408,3.46,5,2018-08-29,MFR,OR620,1101,2.359
17478,42.13673019,-123.2713852,3.46,5,2018-08-29,MFR,OR620,1138,2.322
17479,42.13968512,-123.2723626,3.46,5,2018-08-29,MFR,OR620,1173,2.287
17480,42.1426404,-123.2733402,3.46,5,2018-08-29,MFR,OR620,1158,2.302
17481,42.14559604,-123.2743182,3.46,5,2018-08-29,MFR,OR620,1041,2.419
17482,42.14855207,-123.2752964,3.46,5,2018-08-29,MFR,OR620,955,2.505
17483,42.1515085,-123.276275,3.46,5,2018-08-29,MFR,OR620,909,2.551
17484,42.15446535,-123.277254,3.46,5,2018-08-29,MFR,OR620,823,2.637
17485,42.15742264,-123.2782334,3.46,5,2018-08-29,MFR,OR620,764,2.696
17486,42.16038039,-123.2792133,3.46,5,2018-08-29,MFR,OR620,727,2.733
17487,42.16333862,-123.2801936,3.46,5,2018-08-29,MFR,OR620,730,2.73
17488,42.16629733,-123.2811744,3.46,5,2018-08-29,MFR,OR620,684,2.776
17489,42.16925656,-123.2821557,3.46,5,2018-08-29,MFR,OR620,699,2.761
17490,42.17221632,-123.2831376,3.46,5,2018-08-29,MFR,OR620,643,2.817
17491,42.17517662,-123.2841201,3.46,5,2018-08-29,MFR,OR620,650,2.81
17492,42.17813749,-123.2851033,3.46,5,2018-08-29,MFR,OR620,624,2.836
17493,42.18109894,-123.286087,3.46,5,2018-08-29,MFR,OR620,607,2.853
17494,42.18406098,-123.2870715,3.46,5,2018-08-29,MFR,OR620,580,2.88
17495,42.18702361,-123.2880567,3.46,5,2018-08-29,MFR,OR620,582,2.878
17496,42.1899868,-123.2890425,3.46,5,2018-08-29,MFR,OR620,624,2.836
17497,42.19295053,-123.290029,3.46,5,2018-08-29,MFR,OR620,659,2.801
17498,42.19591479,-123.2910163,3.46,5,2018-08-29,MFR,OR620,622,2.838
17499,42.19887955,-123.2920042,3.46,5,2018-08-29,MFR,OR620,529,2.931
17500,42.20184481,-123.2929927,3.46,5,2018-08-29,MFR,OR620,467,2.993
17501,42.20481053,-123.293982,3.49,5,2018-08-29,MFR,OR620,457,3.033
17502,42.2077767,-123.294972,3.49,5,2018-08-29,MFR,OR620,455,3.035
17503,42.2107433,-123.2959626,3.49,5,2018-08-29,MFR,OR620,460,3.03
17504,42.21371032,-123.296954,3.49,5,2018-08-29,MFR,OR620,468,3.022
17505,42.21667772,-123.297946,3.49,5,2018-08-29,MFR,OR620,501,2.989
17506,42.21964551,-123.2989387,3.49,5,2018-08-29,MFR,OR620,532,2.958
17507,42.22261365,-123.2999321,3.49,5,2018-08-29,MFR,OR620,610,2.88
17508,42.22558212,-123.3009262,3.49,5,2018-08-29,MFR,OR620,585,2.905
17509,42.2285509,-123.301921,3.49,5,2018-08-29,MFR,OR620,578,2.912
17510,42.23151987,-123.3029162,3.49,5,2018-08-29,MFR,OR620,594,2.896
17511,42.2344889,-123.303912,3.49,5,2018-08-29,MFR,OR620,558,2.932
17512,42.23745788,-123.3049079,3.49,5,2018-08-29,MFR,OR620,583,2.907
17513,42.24042667,-123.305904,3.49,5,2018-08-29,MFR,OR620,617,2.873
17514,42.24339515,-123.3069001,3.49,5,2018-08-29,MFR,OR620,673,2.817
17515,42.2463632,-123.3078961,3.49,5,2018-08-29,MFR,OR620,751,2.739
17516,42.24933068,-123.3088917,3.49,5,2018-08-29,MFR,OR620,747,2.743
17517,42.25229748,-123.309887,3.49,5,2018-08-29,MFR,OR620,897,2.593
17518,42.25526346,-123.3108816,3.49,5,2018-08-29,MFR,OR620,1021,2.469
17519,42.2582285,-123.3118756,3.49,5,2018-08-29,MFR,OR620,869,2.621
17520,42.26119247,-123.3128687,3.49,5,2018-08-29,MFR,OR620,682,2.808
17521,42.26415526,-123.3138609,3.49,5,2018-08-29,MFR,OR620,559,2.931
17522,42.26711673,-123.3148519,3.49,5,2018-08-29,MFR,OR620,644,2.846
17523,42.27007675,-123.3158417,3.49,5,2018-08-29,MFR,OR620,663,2.827
17524,42.27303525,-123.3168301,3.49,5,2018-08-29,MFR,OR620,711,2.779
17525,42.2759923,-123.3178172,3.49,5,2018-08-29,MFR,OR620,825,2.665
17526,42.27894803,-123.3188032,3.49,5,2018-08-29,MFR,OR620,1021,2.469
17527,42.28190255,-123.319788,3.49,5,2018-08-29,MFR,OR620,1203,2.287
17528,42.28485599,-123.3207719,3.49,5,2018-08-29,MFR,OR620,1344,2.146
17529,42.28780848,-123.321755,3.49,5,2018-08-29,MFR,OR620,1361,2.129
17530,42.29076012,-123.3227373,3.49,5,2018-08-29,MFR,OR620,1167,2.323
17531,42.29371105,-123.3237189,3.49,5,2018-08-29,MFR,OR620,963,2.527
17532,42.29666139,-123.3247001,3.49,5,2018-08-29,MFR,OR620,872,2.618
17533,42.14070717,-123.183824,2.47,3,2013-07-30,MFR,OR621,1204,1.266
17534,42.14366249,-123.1848263,2.47,3,2013-07-30,MFR,OR621,1153,1.317
17535,42.14661668,-123.1858294,2.47,3,2013-07-30,MFR,OR620,1274,1.196
17536,42.26502826,-123.2254852,7.87,2,2013-07-30,MFR,OR620,462,7.408
17537,42.26800378,-123.2264686,7.87,2,2013-07-30,MFR,OR620,466,7.404
17538,42.27097962,-123.2274521,7.87,2,2013-07-30,MFR,OR620,485,7.385
17539,42.28288241,-123.2313862,2.68,5,2013-07-30,MFR,OR620,363,2.317
17540,42.28585699,-123.2323699,2.68,5,2013-07-30,MFR,OR620,361,2.319
17541,42.28883076,-123.2333536,2.68,5,2013-07-30,MFR,OR620,360,2.32
17542,42.2918035,-123.2343374,2.68,5,2013-07-30,MFR,OR620,355,2.325
17543,42.29477503,-123.2353213,2.68,5,2013-07-30,MFR,OR620,352,2.328
17544,42.29774515,-123.2363053,2.68,5,2013-07-30,MFR,OR620,350,2.33
17545,42.30071368,-123.2372894,2.68,5,2013-07-30,MFR,OR620,350,2.33
17546,42.30368042,-123.2382736,2.68,5,2013-07-30,MFR,OR620,350,2.33
17547,42.30664524,-123.239258,2.68,5,2013-07-30,MFR,OR620,349,2.331
17548,42.30960828,-123.2402424,2.29,5,2013-07-30,MFR,OR620,361,1.929
17549,42.31256972,-123.2412269,2.29,5,2013-07-30,MFR,OR620,373,1.917
17550,42.31552975,-123.2422116,2.29,5,2013-07-30,MFR,OR620,382,1.908
17551,42.42830932,-121.8174883,3.37,3,2014-08-27,MFR,OR624,1689,1.681
17552,42.43126955,-121.8184858,3.37,3,2014-08-27,MFR,OR624,1700,1.67
17553,42.43422909,-121.8194835,3.37,3,2014-08-27,MFR,OR624,1732,1.638
17554,42.43718793,-121.8204814,3.37,3,2014-08-27,MFR,OR624,1783,1.587
17555,42.44014603,-121.8214795,3.37,3,2014-08-27,MFR,OR624,1838,1.532
17556,42.44310339,-121.8224779,3.37,3,2014-08-27,MFR,OR624,1884,1.486
17557,42.44605998,-121.8234766,3.37,3,2014-08-27,MFR,OR624,1941,1.429
17558,42.44901578,-121.8244757,3.37,3,2014-08-27,MFR,OR624,1977,1.393
17559,42.45197077,-121.8254751,3.37,3,2014-08-27,MFR,OR624,1927,1.443
17560,42.45492493,-121.826475,3.37,3,2014-08-27,MFR,OR624,1833,1.537
17561,42.45787825,-121.8274752,3.37,3,2014-08-27,MFR,OR624,1759,1.611
17562,42.46083069,-121.828476,3.37,3,2014-08-27,MFR,OR624,1727,1.643
17563,42.46378225,-121.8294771,3.37,3,2014-08-27,MFR,OR624,1710,1.66
17564,42.46673298,-121.8304787,3.37,3,2014-08-27,MFR,OR624,1686,1.684
17565,42.46968291,-121.8314803,3.37,3,2014-08-27,MFR,OR624,1661,1.709
17566,42.47263211,-121.8324819,3.37,3,2014-08-27,MFR,OR624,1613,1.757
17567,42.47558062,-121.8334833,3.37,3,2014-08-27,MFR,OR624,1590,1.78
17568,42.4785285,-121.8344843,3.37,3,2014-08-27,MFR,OR624,1579,1.791
17569,42.48147579,-121.8354847,3.37,3,2014-08-27,MFR,OR624,1546,1.824
17570,42.48442255,-121.8364843,3.37,3,2014-08-27,MFR,OR624,1540,1.83
17571,42.48736883,-121.8374829,3.37,3,2014-08-27,MFR,OR624,1528,1.842
17572,42.49031467,-121.8384805,3.37,3,2014-08-27,MFR,OR624,1520,1.85
17573,42.49326014,-121.8394767,3.37,3,2014-08-27,MFR,OR624,1521,1.849
17574,42.49620527,-121.8404714,3.37,3,2014-08-27,MFR,OR624,1518,1.852
17575,42.49915013,-121.8414645,3.37,3,2014-08-27,MFR,OR624,1521,1.849
17576,42.50209476,-121.8424557,3.37,3,2014-08-27,MFR,OR624,1528,1.842
17577,42.50503922,-121.8434448,3.37,3,2014-08-27,MFR,OR624,1509,1.861
17578,42.50798355,-121.8444318,3.37,3,2014-08-27,MFR,OR624,1510,1.86
17579,42.51092784,-121.8454169,3.37,3,2014-08-27,MFR,OR624,1498,1.872
17580,42.51387217,-121.8464003,3.37,3,2014-08-27,MFR,OR624,1495,1.875
17581,42.51681661,-121.8473823,3.37,3,2014-08-27,MFR,OR624,1480,1.89
17582,42.51976125,-121.8483631,3.37,3,2014-08-27,MFR,OR624,1468,1.902
17583,42.52270617,-121.8493431,3.37,3,2014-08-27,MFR,OR624,1462,1.908
17584,42.52565145,-121.8503226,3.37,3,2014-08-27,MFR,OR624,1513,1.857
17585,42.52859717,-121.8513017,3.37,3,2014-08-27,MFR,OR624,1524,1.846
17586,42.53154341,-121.8522807,3.37,3,2014-08-27,MFR,OR624,1536,1.834
17587,42.53449025,-121.85326,3.37,3,2014-08-27,MFR,OR624,1458,1.912
17588,42.53743777,-121.8542398,3.37,3,2014-08-27,MFR,OR624,1448,1.922
17589,42.54038606,-121.8552204,3.37,3,2014-08-27,MFR,OR624,1442,1.928
17590,42.54333519,-121.856202,3.37,3,2014-08-27,MFR,OR624,1455,1.915
17591,42.54628524,-121.857185,3.37,3,2014-08-27,MFR,OR624,1439,1.931
17592,42.5492363,-121.8581696,3.37,3,2014-08-27,MFR,OR624,1378,1.992
17593,42.55218842,-121.8591559,3.37,3,2014-08-27,MFR,OR624,1376,1.994
17594,42.55514157,-121.860144,3.37,3,2014-08-27,MFR,OR624,1402,1.968
17595,42.5580957,-121.8611339,3.37,3,2014-08-27,MFR,OR624,1311,2.059
17596,42.56105074,-121.8621252,3.37,3,2014-08-27,MFR,OR624,1291,2.079
17597,42.56400665,-121.8631181,3.37,3,2014-08-27,MFR,OR624,1274,2.096
17598,42.56696338,-121.8641124,3.37,3,2014-08-27,MFR,OR624,1275,2.095
17599,42.56992085,-121.865108,3.37,3,2014-08-27,MFR,OR624,1277,2.093
17600,42.57287903,-121.8661047,3.34,3,2014-08-27,MFR,OR624,1275,2.065
17601,42.57583785,-121.8671026,3.34,3,2014-08-27,MFR,OR624,1271,2.069
17602,42.57879726,-121.8681015,3.34,3,2014-08-27,MFR,OR624,1281,2.059
17603,42.58175721,-121.8691013,3.34,3,2014-08-27,MFR,OR624,1289,2.051
17604,42.58471763,-121.870102,3.34,3,2014-08-27,MFR,OR624,1317,2.023
17605,42.58767848,-121.8711034,3.34,3,2014-08-27,MFR,OR624,1317,2.023
17606,42.5906397,-121.8721054,2.65,3,2014-08-27,MFR,OR624,1321,1.329
17607,42.59360123,-121.8731079,2.65,3,2014-08-27,MFR,OR624,1329,1.321
17608,42.59656302,-121.8741109,2.65,3,2014-08-27,MFR,OR624,1316,1.334
17609,42.59952506,-121.8751143,3.34,3,2014-08-27,MFR,OR624,1311,2.029
17610,42.60248733,-121.8761181,3.34,3,2014-08-27,MFR,OR624,1292,2.048
17611,42.42385128,-121.8348634,2.41,3,2017-08-19,MFR,OR624,1786,0.624
17612,42.42681354,-121.8358584,2.41,3,2017-08-19,MFR,OR624,1797,0.613
17613,42.42977524,-121.836853,2.41,3,2017-08-19,MFR,OR624,1814,0.596
17614,42.43273622,-121.8378472,2.41,3,2017-08-19,MFR,OR624,1796,0.614
17615,42.43569644,-121.838841,2.41,3,2017-08-19,MFR,OR624,1745,0.665
17616,42.43865589,-121.8398343,2.41,3,2017-08-19,MFR,OR624,1682,0.728
17617,42.44161454,-121.8408272,2.41,3,2017-08-19,MFR,OR624,1622,0.788
17618,42.44457238,-121.8418197,2.41,3,2017-08-19,MFR,OR624,1613,0.797
17619,42.44752939,-121.8428117,2.41,3,2017-08-19,MFR,OR624,1605,0.805
17620,42.45048555,-121.8438033,2.41,3,2017-08-19,MFR,OR624,1579,0.831
17621,42.45344085,-121.8447946,2.41,3,2017-08-19,MFR,OR624,1572,0.838
17622,42.45639525,-121.8457854,2.41,3,2017-08-19,MFR,OR624,1557,0.853
17623,42.45934875,-121.8467759,2.41,3,2017-08-19,MFR,OR624,1563,0.847
17624,42.46230133,-121.847766,2.41,3,2017-08-19,MFR,OR624,1554,0.856
17625,42.46525296,-121.8487557,2.41,3,2017-08-19,MFR,OR624,1548,0.862
17626,42.46820363,-121.849745,2.41,3,2017-08-19,MFR,OR624,1545,0.865
17627,42.47115333,-121.850734,2.41,3,2017-08-19,MFR,OR624,1534,0.876
17628,42.47410202,-121.8517227,2.41,3,2017-08-19,MFR,OR624,1540,0.87
17629,42.47704974,-121.8527111,2.41,3,2017-08-19,MFR,OR624,1544,0.866
17630,42.47999664,-121.8536991,2.41,3,2017-08-19,MFR,OR624,1526,0.884
17631,42.48294294,-121.8546869,2.41,3,2017-08-19,MFR,OR624,1505,0.905
17632,42.48588883,-121.8556746,2.41,3,2017-08-19,MFR,OR624,1512,0.898
17633,42.48883453,-121.8566621,2.41,3,2017-08-19,MFR,OR624,1471,0.939
17634,42.49178024,-121.8576494,2.41,3,2017-08-19,MFR,OR624,1445,0.965
17635,42.49472616,-121.8586368,2.41,3,2017-08-19,MFR,OR624,1445,0.965
17636,42.4976725,-121.8596241,2.41,3,2017-08-19,MFR,OR624,1461,0.949
17637,42.50061946,-121.8606114,2.41,3,2017-08-19,MFR,OR624,1477,0.933
17638,42.50356725,-121.8615989,2.41,3,2017-08-19,MFR,OR624,1468,0.942
17639,42.50651608,-121.8625865,2.41,3,2017-08-19,MFR,OR624,1543,0.867
17640,42.50946614,-121.8635742,2.41,3,2017-08-19,MFR,OR624,1583,0.827
17641,42.51241765,-121.8645622,2.41,3,2017-08-19,MFR,OR624,1546,0.864
17642,42.5153708,-121.8655504,2.41,3,2017-08-19,MFR,OR624,1479,0.931
17643,42.51832581,-121.866539,2.41,3,2017-08-19,MFR,OR624,1435,0.975
17644,42.52128281,-121.8675279,2.41,3,2017-08-19,MFR,OR624,1448,0.962
17645,42.52424171,-121.8685172,2.41,3,2017-08-19,MFR,OR624,1496,0.914
17646,42.52720233,-121.8695067,2.41,3,2017-08-19,MFR,OR624,1464,0.946
17647,42.53016453,-121.8704965,2.41,3,2017-08-19,MFR,OR624,1347,1.063
17648,42.53312813,-121.8714866,2.41,3,2017-08-19,MFR,OR624,1404,1.006
17649,42.53609296,-121.8724768,2.41,3,2017-08-19,MFR,OR624,1389,1.021
17650,42.53905887,-121.8734673,2.41,3,2017-08-19,MFR,OR624,1379,1.031
17651,42.54202569,-121.8744579,2.41,3,2017-08-19,MFR,OR624,1304,1.106
17652,42.54499326,-121.8754486,2.41,3,2017-08-19,MFR,OR624,1268,1.142
17653,42.54796141,-121.8764394,2.41,3,2017-08-19,MFR,OR624,1264,1.146
17654,42.55092998,-121.8774302,2.41,3,2017-08-19,MFR,OR624,1268,1.142
17655,42.55389881,-121.878421,2.41,3,2017-08-19,MFR,OR624,1279,1.131
17656,42.55686772,-121.8794119,2.41,3,2017-08-19,MFR,OR624,1286,1.124
17657,42.55983657,-121.8804027,2.41,3,2017-08-19,MFR,OR624,1289,1.121
17658,42.56280518,-121.8813934,2.41,3,2017-08-19,MFR,OR624,1274,1.136
17659,42.56577341,-121.8823841,2.41,3,2017-08-19,MFR,OR624,1271,1.139
17660,42.56874127,-121.8833746,2.41,3,2017-08-19,MFR,OR624,1271,1.139
17661,42.57170875,-121.8843652,2.41,3,2017-08-19,MFR,OR624,1273,1.137
17662,42.57467589,-121.8853557,2.41,3,2017-08-19,MFR,OR624,1282,1.128
17663,42.57764269,-121.8863463,2.41,3,2017-08-19,MFR,OR624,1291,1.119
17664,42.58060918,-121.887337,2.41,3,2017-08-19,MFR,OR624,1308,1.102
17665,42.58357536,-121.8883278,2.41,3,2017-08-19,MFR,OR624,1335,1.075
17666,42.58654126,-121.8893188,2.41,3,2017-08-19,MFR,OR624,1338,1.072
17667,42.58950689,-121.89031,2.41,3,2017-08-19,MFR,OR624,1325,1.085
17668,42.59247227,-121.8913014,2.41,3,2017-08-19,MFR,OR624,1330,1.08
17669,42.59543742,-121.892293,2.41,3,2017-08-19,MFR,OR624,1329,1.081
17670,42.59840235,-121.893285,2.41,3,2017-08-19,MFR,OR624,1323,1.087
17671,42.42040259,-121.8533406,2.41,5,2017-09-04,MFR,OR624,1263,1.147
17672,42.42334721,-121.8543444,2.41,5,2017-09-04,MFR,OR624,1263,1.147
17673,42.42629059,-121.8553491,2.41,5,2017-09-04,MFR,OR624,1262,1.148
17674,42.42923297,-121.8563542,2.41,5,2017-09-04,MFR,OR624,1264,1.146
17675,42.4321746,-121.8573597,2.41,5,2017-09-04,MFR,OR624,1312,1.098
17676,42.43511574,-121.8583651,2.41,5,2017-09-04,MFR,OR624,1437,0.973
17677,42.43805663,-121.8593703,2.41,5,2017-09-04,MFR,OR624,1588,0.822
17678,42.44099753,-121.8603748,2.41,5,2017-09-04,MFR,OR624,1566,0.844
17679,42.44393868,-121.8613785,2.41,5,2017-09-04,MFR,OR624,1520,0.89
17680,42.44688034,-121.862381,2.41,5,2017-09-04,MFR,OR624,1448,0.962
17681,42.4498227,-121.8633821,2.41,5,2017-09-04,MFR,OR624,1422,0.988
17682,42.45276576,-121.8643819,2.41,5,2017-09-04,MFR,OR624,1406,1.004
17683,42.45570945,-121.8653803,2.41,5,2017-09-04,MFR,OR624,1394,1.016
17684,42.45865372,-121.8663775,2.41,5,2017-09-04,MFR,OR624,1367,1.043
17685,42.46159851,-121.8673735,2.41,5,2017-09-04,MFR,OR624,1319,1.091
17686,42.46454377,-121.8683684,2.41,5,2017-09-04,MFR,OR624,1296,1.114
17687,42.46748942,-121.8693621,2.41,5,2017-09-04,MFR,OR624,1282,1.128
17688,42.47043542,-121.8703549,2.41,5,2017-09-04,MFR,OR624,1274,1.136
17689,42.47338171,-121.8713468,2.41,5,2017-09-04,MFR,OR624,1275,1.135
17690,42.47632823,-121.8723377,2.41,5,2017-09-04,MFR,OR624,1279,1.131
17691,42.47927491,-121.8733278,2.41,5,2017-09-04,MFR,OR624,1276,1.134
17692,42.4822217,-121.8743171,2.41,5,2017-09-04,MFR,OR624,1272,1.138
17693,42.48516855,-121.8753058,2.41,5,2017-09-04,MFR,OR624,1271,1.139
17694,42.48811539,-121.8762938,2.41,5,2017-09-04,MFR,OR624,1272,1.138
17695,42.49106216,-121.8772812,2.41,5,2017-09-04,MFR,OR624,1274,1.136
17696,42.49400883,-121.8782681,2.41,5,2017-09-04,MFR,OR624,1275,1.135
17697,42.49695538,-121.8792544,2.41,5,2017-09-04,MFR,OR624,1273,1.137
17698,42.49990183,-121.8802402,2.41,5,2017-09-04,MFR,OR624,1271,1.139
17699,42.50284819,-121.8812254,2.41,5,2017-09-04,MFR,OR624,1271,1.139
17700,42.50579447,-121.88221,2.41,5,2017-09-04,MFR,OR624,1271,1.139
17701,42.50874068,-121.8831941,2.41,5,2017-09-04,MFR,OR624,1270,1.14
17702,42.51168684,-121.8841775,2.41,5,2017-09-04,MFR,OR624,1272,1.138
17703,42.51463295,-121.8851603,2.41,5,2017-09-04,MFR,OR624,1272,1.138
17704,42.51757903,-121.8861425,2.41,5,2017-09-04,MFR,OR624,1271,1.139
17705,42.52052509,-121.887124,2.41,5,2017-09-04,MFR,OR624,1270,1.14
17706,42.52347113,-121.8881048,2.41,5,2017-09-04,MFR,OR624,1269,1.141
17707,42.52641718,-121.889085,2.41,5,2017-09-04,MFR,OR624,1266,1.144
17708,42.52936324,-121.8900644,2.41,5,2017-09-04,MFR,OR624,1269,1.141
17709,42.53230932,-121.8910432,2.41,5,2017-09-04,MFR,OR624,1279,1.131
17710,42.53525543,-121.8920212,2.41,5,2017-09-04,MFR,OR624,1278,1.132
17711,42.53820159,-121.8929985,2.41,5,2017-09-04,MFR,OR624,1286,1.124
17712,42.54114777,-121.8939753,2.41,5,2017-09-04,MFR,OR624,1287,1.123
17713,42.54409395,-121.8949518,2.41,5,2017-09-04,MFR,OR624,1288,1.122
17714,42.54704012,-121.8959284,2.41,5,2017-09-04,MFR,OR624,1291,1.119
17715,42.54998625,-121.8969051,2.41,5,2017-09-04,MFR,OR624,1284,1.126
17716,42.55293233,-121.8978823,2.41,5,2017-09-04,MFR,OR624,1283,1.127
17717,42.55587833,-121.8988603,2.41,5,2017-09-04,MFR,OR624,1285,1.125
17718,42.55882423,-121.8998392,2.41,5,2017-09-04,MFR,OR624,1295,1.115
17719,42.56177001,-121.9008192,2.41,5,2017-09-04,MFR,OR624,1294,1.116
17720,42.56471565,-121.9018007,2.41,5,2017-09-04,MFR,OR624,1301,1.109
17721,42.56766114,-121.9027839,2.41,5,2017-09-04,MFR,OR624,1297,1.113
17722,42.57060644,-121.903769,2.41,5,2017-09-04,MFR,OR624,1307,1.103
17723,42.57355154,-121.9047563,2.41,5,2017-09-04,MFR,OR624,1322,1.088
17724,42.57649643,-121.905746,2.41,5,2017-09-04,MFR,OR624,1310,1.1
17725,42.57944107,-121.9067383,2.41,5,2017-09-04,MFR,OR624,1317,1.093
17726,42.58238547,-121.9077334,2.41,5,2017-09-04,MFR,OR624,1325,1.085
17727,42.58532966,-121.9087312,2.41,5,2017-09-04,MFR,OR624,1330,1.08
17728,42.58827373,-121.9097313,2.41,5,2017-09-04,MFR,OR624,1331,1.079
17729,42.59121772,-121.9107336,2.41,5,2017-09-04,MFR,OR624,1334,1.076
17730,42.59416171,-121.9117378,2.41,5,2017-09-04,MFR,OR624,1303,1.107
17731,42.42047647,-121.84614,2.44,3,2018-08-06,MFR,OR624,1268,1.172
17732,42.42343521,-121.8471298,2.44,3,2018-08-06,MFR,OR624,1361,1.079
17733,42.42639462,-121.8481176,2.44,3,2018-08-06,MFR,OR624,1471,0.969
17734,42.42935464,-121.8491036,2.44,3,2018-08-06,MFR,OR624,1569,0.871
17735,42.43231524,-121.850088,2.44,3,2018-08-06,MFR,OR624,1608,0.832
17736,42.43527635,-121.8510709,2.44,3,2018-08-06,MFR,OR624,1596,0.844
17737,42.4382379,-121.8520526,2.44,3,2018-08-06,MFR,OR624,1621,0.819
17738,42.44119984,-121.8530333,2.44,3,2018-08-06,MFR,OR624,1627,0.813
17739,42.44416211,-121.8540132,2.44,3,2018-08-06,MFR,OR624,1655,0.785
17740,42.44712465,-121.8549924,2.44,3,2018-08-06,MFR,OR624,1619,0.821
17741,42.4500874,-121.8559713,2.44,3,2018-08-06,MFR,OR624,1625,0.815
17742,42.4530503,-121.8569499,2.44,3,2018-08-06,MFR,OR624,1633,0.807
17743,42.45601329,-121.8579285,2.44,3,2018-08-06,MFR,OR624,1618,0.822
17744,42.45897632,-121.8589073,2.44,3,2018-08-06,MFR,OR624,1625,0.815
17745,42.46193932,-121.8598865,2.44,3,2018-08-06,MFR,OR624,1633,0.807
17746,42.46490223,-121.8608663,2.44,3,2018-08-06,MFR,OR624,1616,0.824
17747,42.46786499,-121.8618469,2.44,3,2018-08-06,MFR,OR624,1592,0.848
17748,42.47082756,-121.8628285,2.44,3,2018-08-06,MFR,OR624,1568,0.872
17749,42.47378993,-121.863811,2.44,3,2018-08-06,MFR,OR624,1529,0.911
17750,42.47675212,-121.8647945,2.44,3,2018-08-06,MFR,OR624,1368,1.072
17751,42.47971413,-121.8657788,2.44,3,2018-08-06,MFR,OR624,1337,1.103
17752,42.48267597,-121.8667641,2.44,3,2018-08-06,MFR,OR624,1308,1.132
17753,42.48563765,-121.8677501,2.44,3,2018-08-06,MFR,OR624,1306,1.134
17754,42.48859918,-121.8687369,2.44,3,2018-08-06,MFR,OR624,1294,1.146
17755,42.49156057,-121.8697245,3.7,5,2018-08-06,MFR,OR624,1295,2.405
17756,42.49452183,-121.8707128,3.7,5,2018-08-06,MFR,OR624,1283,2.417
17757,42.49748296,-121.8717018,3.7,5,2018-08-06,MFR,OR624,1282,2.418
17758,42.50044399,-121.8726914,3.7,5,2018-08-06,MFR,OR624,1288,2.412
17759,42.50340491,-121.8736816,3.7,5,2018-08-06,MFR,OR624,1289,2.411
17760,42.50636573,-121.8746724,3.7,5,2018-08-06,MFR,OR624,1282,2.418
17761,42.50932647,-121.8756637,3.01,3,2018-08-06,MFR,OR624,1283,1.727
17762,42.51228714,-121.8766556,3.01,3,2018-08-06,MFR,OR624,1286,1.724
17763,42.51524774,-121.8776479,3.01,3,2018-08-06,MFR,OR624,1288,1.722
17764,42.51820827,-121.8786407,3.7,5,2018-08-06,MFR,OR624,1287,2.413
17765,42.52116874,-121.879634,3.7,5,2018-08-06,MFR,OR624,1285,2.415
17766,42.52412915,-121.8806278,3.7,5,2018-08-06,MFR,OR624,1277,2.423
17767,42.5270895,-121.8816222,3.7,5,2018-08-06,MFR,OR624,1267,2.433
17768,42.5300498,-121.8826172,3.7,5,2018-08-06,MFR,OR624,1267,2.433
17769,42.53301004,-121.8836127,3.7,5,2018-08-06,MFR,OR624,1271,2.429
17770,42.4230754,-121.8321158,3.13,3,2018-08-22,MFR,OR624,1768,1.362
17771,42.42603898,-121.8331114,3.13,3,2018-08-22,MFR,OR624,1776,1.354
17772,42.42900366,-121.8341068,3.13,3,2018-08-22,MFR,OR624,1791,1.339
17773,42.43196918,-121.8351021,3.94,3,2018-08-22,MFR,OR624,1812,2.128
17774,42.43493533,-121.8360972,3.94,3,2018-08-22,MFR,OR624,1812,2.128
17775,42.43790187,-121.8370921,3.94,3,2018-08-22,MFR,OR624,1802,2.138
17776,42.44086856,-121.8380869,3.91,2,2018-08-22,MFR,OR624,1757,2.153
17777,42.44383518,-121.8390815,3.91,2,2018-08-22,MFR,OR624,1738,2.172
17778,42.4468015,-121.840076,3.91,2,2018-08-22,MFR,OR624,1719,2.191
17779,42.44976727,-121.8410704,3.91,5,2018-08-22,MFR,OR624,1668,2.242
17780,42.45273227,-121.8420647,3.91,5,2018-08-22,MFR,OR624,1623,2.287
17781,42.45569627,-121.8430589,3.91,5,2018-08-22,MFR,OR624,1576,2.334
17782,42.45865903,-121.844053,3.91,5,2018-08-22,MFR,OR624,1553,2.357
17783,42.46162033,-121.845047,3.91,5,2018-08-22,MFR,OR624,1562,2.348
17784,42.46457998,-121.846041,3.91,5,2018-08-22,MFR,OR624,1550,2.36
17785,42.46753805,-121.8470349,3.19,5,2018-08-22,MFR,OR624,1544,1.646
17786,42.47049466,-121.8480287,3.19,5,2018-08-22,MFR,OR624,1538,1.652
17787,42.4734499,-121.8490226,3.19,5,2018-08-22,MFR,OR624,1515,1.675
17788,42.47640391,-121.8500164,3.91,5,2018-08-22,MFR,OR624,1529,2.381
17789,42.4793568,-121.8510102,3.91,5,2018-08-22,MFR,OR624,1529,2.381
17790,42.48230868,-121.8520039,3.91,5,2018-08-22,MFR,OR624,1518,2.392
17791,42.48525967,-121.8529977,2.68,3,2018-08-22,MFR,OR624,1510,1.17
17792,42.48820989,-121.8539915,2.68,3,2018-08-22,MFR,OR624,1472,1.208
